inputUrl,caption,hashtags,commentsCount,url,videoViewCount,likesCount,timestamp,latestCommentsText
https://www.instagram.com/audi/,"Efficiency never looked so good. Outstanding aerodynamics meet captivating aesthetics in the all-new Audi A6 Avant.  

#Audi #VorsprungDurchTechnik #AudiA6 
———
Audi A6 Avant: Fuel consumption combined in l/100 km: 8.0-5.0; CO₂ emissions combined in g/km: 181-130. CO₂-class: G-D.","Audi, VorsprungDurchTechnik, AudiA6",31,https://www.instagram.com/p/DG25BUXMF1F/,28178,5948,2025-03-06T12:20:53.000Z,"🔥 || ❤️ || ❤️ || @_kesh.h @kengasaro || My dream that has not yet come true, but I will keep dreaming || 🔥 || 👏👏👏👏👏👏👏👏👏👏👏👏"
https://www.instagram.com/audi/,"When motion meets emotion. ​#etronGT​

#Audi #VorsprungDurchTechnik #ThisIsAudi​
-----
Audi RS e-tron GT performance: Combined electric power consumption in kWh/100 km: 20.8-18.7; combined CO₂ emissions in g/km: 0. CO₂ class: A.","etronGT​, Audi, VorsprungDurchTechnik, ThisIsAudi​",76,https://www.instagram.com/p/DGTPGWQPOD7/,32401,9876,2025-02-20T16:01:05.000Z,"What’s the songgggg !??? || 🔥🔥🔥🔥🔥 || 😍😍 || Good || 🔥🔥🔥….. || So nice desing🔥 || 🔥🔥🔥👑👑👑🎅🎅🍻🍻🍻🙋🏼‍♂️ || We are happy you like it! 😊 As this is an Audi-owned sound, it can only be used for internal purposes."
https://www.instagram.com/audi/,"Iconic design. It's in the DNA. Meet the all-new Audi A6 Avant, dynamic, digital and ready to put performance in the driving seat.​

#Audi #VorsprungDurchTechnik #AudiA6 ​
------
Audi A6 Avant: Fuel consumption combined in l/100 km: 8.0-5.0; CO₂ emissions combined in g/km: 181-130. CO₂-class: G-D.","Audi, VorsprungDurchTechnik, AudiA6",371,https://www.instagram.com/p/DGx1drfPV8W/,116940,21821,2025-03-04T13:13:31.000Z,🔥🔥🔥 || Wow so nice 😍 || ❤️❤️ || 🔥🔥🔥….. || 🚙🌍🚦 || 👏👏👏👏 || Mali for fam
https://www.instagram.com/audi/,"Dynamic. Efficient. Digital. Welcome the new era of the Audi A6 Avant. Where exceptional elegance meets perfect proportions. ​

#Audi #VorsprungDurchTechnik #AudiA6​
-----
Audi A6 Avant: Fuel consumption combined in l/100 km: 8.0-5.0; CO₂ emissions combined in g/km: 181-130. CO₂-class: G-D.","Audi, VorsprungDurchTechnik, AudiA6​",226,https://www.instagram.com/p/DG0mmr5vWLW/,80638,18036,2025-03-05T15:01:15.000Z,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 || I wish AUDI🙌❤️ || Perfect 🔥 💯 || 😍 || 👏👏👏 || 😍👏👏
https://www.instagram.com/audi/,"Snow, speed, and quattro. ​
​
For these ski athletes, performance is always at its peak. Whether winning medals on the slopes or racing on icy test tracks. #A6etron​

@fredrikmoeller @franjo_v_allmen @tanguynef @marclaroch @stefanrogentin @luis.vogt_21 @baumannromed 

#Audi #VorsprungDurchTechnik #ThisIsAudi #saalbach2025​

——
Audi S6 Avant e-tron: Combined electric power consumption in kWh/100 km: 17.4-16.4; combined CO₂ emissions in g/km: 0. CO₂ class: A. Optional equipment available at an extra charge.","A6etron​, Audi, VorsprungDurchTechnik, ThisIsAudi, saalbach2025​",54,https://www.instagram.com/p/DGK7eiCs2zU/,65438,9460,2025-02-17T10:39:43.000Z,Cool! || 😍😍😮😮 || ☹️ || Sehr schön 😍 || انا مصري || ❤️ || Thank you very much!
https://www.instagram.com/audi/,"Charges fast.* #A6etron​

#Audi #VorsprungDurchTechnik #ThisIsAudi #eMobility​
-----
Audi A6 Sportback e-tron performance: Combined electric power consumption in kWh/100 km: 15.9-14.0; combined CO₂ emissions in g/km: 0. CO₂ class: A. ​

*At high-power charging stations.","A6etron​, Audi, VorsprungDurchTechnik, ThisIsAudi, eMobility​",183,https://www.instagram.com/p/DF5KjaFM3Pz/,73757,14160,2025-02-10T13:00:58.000Z,"Ich liebe Audi, aber diese Scheinwerfer sind unfassbar hässlich, zu schmal, erinnert an irgendein billiges chinesisches Auto. Ihr habt richtig geile Modelle, das gehört nicht dazu! || ❤️ Very nice 🔥 || For an EV that's actually very exceptional || На китайских авто уже давно такие технологии. 😉 || 👏🔥 || Wow 😍 🔥 love this video, you made it for me 👏"
https://www.instagram.com/audi/,"Designed by Audi, personalized by you. The Audi exclusive experience puts the power of design in your hands.

#Audi #VorsprungDurchTechnik #AudiA6 #MilanDesignWeek #AudiExclusive 
-----
Audi A6 Avant: Fuel consumption combined in l/100 km: 8.0-5.0; combined CO₂ emissions in g/km: 181-130. CO₂-class: G-D.
Optional equipment available for an extra charge.","Audi, VorsprungDurchTechnik, AudiA6, MilanDesignWeek, AudiExclusive",59,https://www.instagram.com/p/DIThBYZuqih/,23170,7407,2025-04-11T11:40:24.000Z,"😍😍😍 || 😍😍😍 || ⠀⃝ ⠀⃝ ⠀⃝ ⠀⃝ㅤ || 😍😍😍 || The company of the four rings is always on the rise to success. Success does not come by itself, it must be earned. AUDI 🙌🏻🙌🏻🙌🏻 @audi_italia @audi || @audi do you give people high mileage badges if they have owned one of your cars for a long time and driven it many kilometres?"
https://www.instagram.com/audi/,"I just got back from an incredible winter road trip through the Dolomites! I took the new Audi S6 Avant e-tron on the journey, and it handled the mountain roads like a dream. 

The range was exceptional. I barely had to think about charging, which meant more time for exploring. And the lighting technology? 

It made those pre-dawn drives to sunrise hikes feel like something out of a sci-fi movie. I spent my days snowshoe hiking through fresh powder, chasing the first light on jagged peaks, and ending it all in a sauna at the top of a mountain (because why not?).

The Dolomites in winter are pure magic, and this trip was one for the books. #A6etron

#Audi #VorsprungDurchTechnik #ThisIsAudi

———
Audi S6 Avant e-tron: Combined electric power consumption in kWh/100 km: 17.4-
16.4; combined CO2 emissions in g/km: 0. CO2 class: A.
Optional equipment available at an extra charge.","A6etron, Audi, VorsprungDurchTechnik, ThisIsAudi",115,https://www.instagram.com/p/DF0OlwggzfX/,71456,9704,2025-02-08T15:00:35.000Z,Audi🔥🔥🔥🔥🔥 || Amazing 😍 || Super star || When are we getting new rs models || Troppo bella 😍impazzisco || Love Audi ❤️ || ⠀⃝ ⠀⃝ ⠀⃝ ⠀⃝ㅤ || Wow awesome work!! || GEGGJAÐ🔥🔥 || @asasteinars you’re an inspiration to us adventure ladies 😍
https://www.instagram.com/audi/,"Dreaming of the smart panoramic glass roof? We would be too. #A6etron​

​#Audi #VorsprungDurchTechnik #ThisIsAudi #eMobility​
-----
Audi A6 Sportback e-tron performance: Combined electric power consumption in kWh/100 km: 15.9-14.0; combined CO₂ emissions in g/km: 0. CO₂ class: A. Optional equipment available at an extra charge.","A6etron​, Audi, VorsprungDurchTechnik, ThisIsAudi, eMobility​",81,https://www.instagram.com/p/DF-ovj-Oexb/,46495,9823,2025-02-12T16:00:55.000Z,😍 || 😂 || ❤️ || @zesergiocuellarb 🔥💹 || My dream 😍 || 🔥🔥🔥 || @niklaskrumme 🔥🙌 || ❤️
https://www.instagram.com/audi/,"Every day is a chance to go full-throttle.​
​
Austrian and Slovenian ski athletes take on peak performance and push their own limits. #AudiRS3​

@raphaelhaaser @lukas_feurstein @s_babinsky96 @hemetsdani @lilalapanja @naralocnikn 
​
#Audi #VorsprungDurchTechnik #ThisIsAudi #saalbach2025​
———
Audi RS 3 Sportback: Fuel consumption combined in l/100 km: 9.5-9.3; CO₂ emissions combined in g/km: 217-211. CO₂-class: G.​ Optional equipment available at an extra charge.​","AudiRS3​, Audi, VorsprungDurchTechnik, ThisIsAudi, saalbach2025​",48,https://www.instagram.com/p/DGF-KB8M45y/,66805,8422,2025-02-15T12:25:41.000Z,"My dream baby ❤️💙❤️💙❤️💙❤️ Red Audi || Waaaaw a beautiful a car 🔥 || worl's best car breed || Quattro is all u ever need😍🔥🔥 || 🚖🌍🚦 || 🔥🔥 || That was a quick fix, I mean that....😂 || Thanks for your beautiful comment 😉"
